target,year0,year1,ridge_0to1_mse,ridge_0to1_rmse,ridge_0to1_mae,ridge_0to1_median_ae,ridge_0to1_max_error,ridge_0to1_r2,ridge_0to1_adj_r2,ridge_0to1_explained_var,ridge_0to1_mape,ridge_0to1_smape,ridge_1to0_mse,ridge_1to0_rmse,ridge_1to0_mae,ridge_1to0_median_ae,ridge_1to0_max_error,ridge_1to0_r2,ridge_1to0_adj_r2,ridge_1to0_explained_var,ridge_1to0_mape,ridge_1to0_smape,lgbm_0to1_mse,lgbm_0to1_rmse,lgbm_0to1_mae,lgbm_0to1_median_ae,lgbm_0to1_max_error,lgbm_0to1_r2,lgbm_0to1_adj_r2,lgbm_0to1_explained_var,lgbm_0to1_mape,lgbm_0to1_smape,lgbm_1to0_mse,lgbm_1to0_rmse,lgbm_1to0_mae,lgbm_1to0_median_ae,lgbm_1to0_max_error,lgbm_1to0_r2,lgbm_1to0_adj_r2,lgbm_1to0_explained_var,lgbm_1to0_mape,lgbm_1to0_smape
built_prop,2020,2021,0.030948229958472066,0.1759210901468953,0.13361512984762822,0.09541831430164344,1.5564366832710743,0.7379208862611852,0.7378629568453725,0.793084318629957,521345646.6407681,142.7661417347103,0.030010402837027467,0.17323510855778476,0.12535304025054012,0.08995911145660143,1.3417016983704777,0.7201875288057581,0.7201256796459293,0.7729225505739045,654451484.9275247,131.02849045091793,0.015315450501144794,0.12375560795836604,0.06681577486474632,0.0062911859070630205,0.979726387672183,0.8703040626479537,0.870275394930878,0.8861162841866791,74683210.06831008,133.6759922549107,0.015197312027066713,0.12327737840766534,0.0667355491682416,0.013940959986793459,1.0222046561230338,0.8583025540544623,0.8582712335491818,0.8772925284611502,134163030.76017481,129.36707029585907
veg_prop,2020,2021,0.026553683403909574,0.1629530098031625,0.12500713670449068,0.09294051069944775,1.298192923717864,0.7806798568795376,0.7806313788166134,0.8249915987263827,62361983.312333465,32.844646669803105,0.023995276892225924,0.1549040893334515,0.11457395843248747,0.08696935265078032,1.3832333107358041,0.7874405602059825,0.7873935765146952,0.8264603498199884,43637593.944185525,29.88517979933942,0.014176709984921135,0.1190659900430057,0.06426384094234587,0.007010172567804257,0.8995245244617985,0.8829074665244969,0.882881584637293,0.8923537022401644,20378945.410507273,25.41597523846087,0.01429642789747014,0.1195676707871745,0.06425583388103204,0.012779701471893667,0.9781766257000897,0.8733567143821395,0.8733287214167795,0.8821293547149952,7349419.872680622,26.681825097666234
water_prop,2020,2021,0.0015739444235616578,0.039672968423873425,0.021809035746294093,0.014404128303871937,0.9526088067615895,0.5317780531783147,0.5316745583844598,0.5330302467504608,190658672.3077986,197.65945901339265,0.0015118797161173933,0.03888289747584911,0.020503528880462998,0.012632216687070794,0.7618050096494118,0.5333775010380943,0.5332743597828286,0.5372758731309306,179238570.9903997,197.7044640337476,0.0003578741172142359,0.018917561079965776,0.00336144260331773,0.00013337093923939956,0.8993431340827913,0.8935384799039079,0.8935149478735308,0.8935420088909299,18363124.411526293,197.72872131178624,0.00042779081575911054,0.020683104596726058,0.00381198614881265,0.00028304359614144184,0.5343566144514965,0.8679677904568377,0.8679386063350731,0.8679685862183335,20773603.190798115,197.9371753906659
other_prop,2020,2021,0.0009179723653305053,0.03029805877165244,0.016437334108944268,0.009293574782805576,0.7353860643291626,-0.3439637598191363,-0.3442608267405296,-0.21139032452684514,150424894.5743161,198.24402523722415,0.0041485241367042675,0.06440903769428842,0.018694457368905196,0.0033415551745538986,0.9932728899253561,0.06111546289828407,0.06090793383587978,0.09586315918032473,42644133.597824775,190.08923136194346,0.0010466908779519827,0.03235260233662793,0.012309919939988086,0.0021598676464374914,0.6081170220792474,-0.5324149841855732,-0.5327537059690461,-0.39086703919278687,109453894.29836132,198.32132255369405,0.004015893046529234,0.06337107420999927,0.016536849261333895,4.6828294327828765e-05,1.0102307179133563,0.09113222924719822,0.09093133502766393,0.1313873837822701,16813233.154703632,196.25154220238693
